condition,kind,gap,rep_strength,info_level,round,lambda_hat,lambda_lo,lambda_hi,bayes_w,oracle
gap3.0_moderate_lean,main,3.0,moderate,lean,16,0.40021563957967454,0.23509506135266217,0.5933558561084343,0.8314332450836126,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,17,0.47124026381513767,0.4146309462279274,0.5228605273729202,0.8353494969609034,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,18,0.43752601585846823,0.37153515023377287,0.49203781209034325,0.8402911405954141,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,19,0.46830544044109323,0.40339117612956266,0.5218385925946749,0.8428680850374726,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,20,0.4280002170848575,0.3339674798316004,0.5437258217404967,0.8454946931094242,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,21,0.46669214871718273,0.4111892450649646,0.5386757686045772,0.8457961767214603,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,22,0.39521087800881666,0.23162799731561745,0.564034332586347,0.8492676140297235,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,23,0.42981672485423544,0.35460960770039535,0.5055096005674324,0.8525743790165565,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,24,0.35729576492544635,0.23958208379249382,0.4730275851242619,0.8545731964185738,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,25,0.4900922991670095,0.4135500412864957,0.5893474374113652,0.8579141710593904,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,26,0.48110845669016744,0.3850492587524157,0.5547202320558946,0.8604619353116902,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,27,0.4226780826495714,0.365901913455997,0.47948600252037116,0.8614520669552299,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,28,0.40964463662576317,0.3338878154884757,0.47112608708735926,0.8640584128486222,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,29,0.46043735376948663,0.3536580829891458,0.5503204001718605,0.8650610595014037,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,30,0.525192617254823,0.3957038389257096,0.6469721923819495,0.8670578888107057,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,31,0.438105943037067,0.3300804343628112,0.5147434635154743,0.8698208876178926,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,32,0.46325565796078416,0.41028065579566825,0.508291248423211,0.8703726743628357,0.9
gap5.0_moderate_lean,main,5.0,moderate,lean,1,0.43860519139701415,0.36621943388893474,0.4954467975201162,0.10000000000000002,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,2,0.39931916177287974,0.2950956732036264,0.49118707377463533,0.5143970521699066,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,3,0.37978035338507293,0.24819245349646804,0.48820042225648613,0.6667673703686228,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,4,0.5171609657744664,0.40232063784450894,0.6308153468176644,0.7503676352259857,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,5,0.5836529749818348,0.4463744754054706,0.7103268330052455,0.8188484477479688,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,6,0.47530260844136635,0.4007924071825986,0.543839587637996,0.8591928220640984,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,7,0.4291302763154042,0.3259096812217909,0.5575900149931279,0.87739418734916,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,8,0.4589333316960004,0.36967215520919217,0.5571047492514507,0.8914996843884424,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,9,0.4891235213878225,0.3910342119991983,0.571081818370554,0.9035574676020788,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,10,0.5631970285564786,0.46602742475792513,0.6450348452862663,0.9126660748027436,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,11,0.568930694212199,0.4800098607136831,0.6524438309297146,0.916966794810272,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,12,0.4518694011491603,0.4102583441572904,0.5009197433335565,0.9214513059218481,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,13,0.4561698409882516,0.36804964109589244,0.5738920598803547,0.9244504838622791,0.9615384615384616
