condition,kind,gap,rep_strength,info_level,round,lambda_hat,lambda_lo,lambda_hi,bayes_w,oracle
gap2.0_moderate_lean,main,2.0,moderate,lean,11,0.45915439151745796,0.37970646924689744,0.5188808299461849,0.6578430683033762,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,12,0.4463163664079026,0.3776657560425882,0.5035120245349584,0.670414824896609,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,13,0.3896943442626945,0.29735049363807176,0.4938151533625432,0.6785286425063164,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,14,0.5028357101464228,0.43852705055551283,0.5603268891279481,0.6843886703863626,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,15,0.42782847270304525,0.36378354595039786,0.4720098370048191,0.6891214988284556,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,16,0.3919605585819806,0.28488276144557606,0.48062917205211203,0.6951803460552843,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,17,0.49877616593372026,0.472633073197926,0.519833838633952,0.7006751245912504,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,18,0.42831647266931067,0.351733913245359,0.5010482548687561,0.70752578265779,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,19,0.47191250464830137,0.4294033002147853,0.5168554803314936,0.7111582595509723,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,20,0.45557638628361713,0.36325184675796185,0.5296872254941166,0.7149188826358625,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,21,0.4632174960159831,0.3961424432418089,0.5341650720167048,0.7152017127795021,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,22,0.4459385724319469,0.3706429345999102,0.5342356669452571,0.7201453623146964,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,23,0.5066787719243684,0.45033271398637925,0.5779273699756771,0.7250047747187868,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,24,0.4816394564720813,0.43616640227659,0.5371585225880208,0.7278375494939505,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,25,0.5003889149047127,0.4110027028325686,0.6047440825468962,0.7329200429218161,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,26,0.5164405405442912,0.4416283334239097,0.5675597466369713,0.7368602553728714,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,27,0.4709557800652514,0.4159747419924601,0.5313840903739471,0.738391629167158,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,28,0.4462942345717322,0.3986132515884303,0.5013927426065395,0.7424680904807331,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,29,0.43988587487765385,0.3582295314801889,0.5357601890970173,0.743910609585148,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,30,0.4872211312418386,0.4184663210386068,0.541713488962257,0.7471401556531986,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,31,0.5060887081959583,0.4762590878839439,0.5305439642819654,0.7516064189381517,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,32,0.4068449062801738,0.32506087108179016,0.4579669772502868,0.7524827398469413,0.7999999999999999
gap3.0_moderate_lean,main,3.0,moderate,lean,1,0.48405905710891844,0.4382958083874132,0.5022871593721561,0.10000000000000002,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,2,0.43074177338740877,0.329188873009738,0.5065225266288744,0.3489178846653272,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,3,0.38730384945619634,0.30759765368367,0.4598264979528213,0.47794381379057144,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,4,0.4681121123859948,0.41385685225764757,0.5245642685142831,0.5642310292050156,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,5,0.5053499968725755,0.4513002874480386,0.5622806486191266,0.6433711932976365,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,6,0.44497205518088684,0.3835374677960788,0.5094911911001999,0.7013236323922933,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,7,0.4378878520631636,0.3692632506626414,0.5008706955024211,0.732272294785828,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,8,0.48091877375905445,0.39704679306848395,0.5687986905986182,0.7569510739415479,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,9,0.45502017479606777,0.41014063530498474,0.4972885125079652,0.7790979958735422,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,10,0.47719279559905753,0.42206865341250266,0.5254344333056642,0.7958783346164191,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,11,0.42393187658772913,0.33080372307900674,0.49379523827454036,0.8039353658572809,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,12,0.4835165082282906,0.41846619373129634,0.5317213788611045,0.8130901953240809,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,13,0.5094513146907604,0.47089868579973165,0.5457093315633927,0.8191406959494788,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,14,0.4553201974688977,0.38061785732550035,0.5294620520392427,0.8232984992315497,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,15,0.45271844151948204,0.40534802750076904,0.490870837558575,0.826924364348707,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,16,0.36677659911061367,0.2592147950464773,0.4638300919832412,0.8314332450836126,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,17,0.4851946760346113,0.46705622142421055,0.5020118572387761,0.8353494969609034,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,18,0.5017400264932844,0.4435401629940202,0.5733673029969006,0.8402911405954141,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,19,0.5031685343388531,0.45678840789144726,0.5662463500962238,0.8428680850374726,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,20,0.4659430786631016,0.3843539978257258,0.5501576389674687,0.8454946931094242,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,21,0.4973725744730454,0.45456882941182614,0.5482870352297837,0.8457961767214603,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,22,0.496197194281309,0.38507461166433393,0.6234969209614661,0.8492676140297235,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,23,0.5513619159447013,0.49556412555329327,0.6232371275215036,0.8525743790165565,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,24,0.4459436459902832,0.3377847535424404,0.5327081787161414,0.8545731964185738,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,25,0.4813312464727894,0.38185556670370857,0.542785535903655,0.8579141710593904,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,26,0.5417675847012586,0.46112937746936994,0.6106398298048581,0.8604619353116902,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,27,0.5599875154407582,0.46217672877320476,0.6721293758538743,0.8614520669552299,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,28,0.5180159955205941,0.4734491596971278,0.5680890320669477,0.8640584128486222,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,29,0.4022968822989724,0.2825051382412692,0.5352823282996959,0.8650610595014037,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,30,0.5674199146834422,0.4693103739809184,0.668912519046354,0.8670578888107057,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,31,0.501348009311601,0.47225475352595503,0.5203251026070396,0.8698208876178926,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,32,0.4803860982784813,0.4202998273309397,0.536326093642017,0.8703726743628357,0.9
gap5.0_moderate_lean,main,5.0,moderate,lean,1,0.4882537503310594,0.47070439849819384,0.5000272470953572,0.10000000000000002,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,2,0.23711911736258937,-0.24702560981537094,0.5112085510073766,0.5143970521699066,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,3,0.4306432065061094,0.32409407422490444,0.5208458468244745,0.6667673703686228,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,4,0.5632214386614168,0.4921100896283367,0.6710754803142653,0.7503676352259857,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,5,0.5354281630417996,0.46231372141041355,0.6073900404983549,0.8188484477479688,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,6,0.4951399908082675,0.45589621380478484,0.5354739819304513,0.8591928220640984,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,7,0.5353252415150399,0.4936478695113229,0.6123343335795791,0.87739418734916,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,8,0.4536717114311272,0.36661789992608596,0.5393112104072149,0.8914996843884424,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,9,0.4910028169121557,0.4552864965381157,0.525907131136757,0.9035574676020788,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,10,0.5197814313363581,0.44583523330117425,0.5828414780166182,0.9126660748027436,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,11,0.4946073209548621,0.3878010462086026,0.5813289903616192,0.916966794810272,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,12,0.43444242385291426,0.3749563278502614,0.48525387670704273,0.9214513059218481,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,13,0.4833062313065058,0.414698021334727,0.5394656610854303,0.9244504838622791,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,14,0.4727481484413641,0.40648654086398345,0.5313946377253246,0.9264361517949011,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,15,0.5166753057503186,0.47707404387510305,0.5563675738002304,0.9282589617405932,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,16,0.4468658811875176,0.38890598179210323,0.508132062614068,0.9304992622248622,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,17,0.5140377820790303,0.43720534630140434,0.5754982682190132,0.9323966018460229,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,18,0.5182581990578953,0.45314200349653844,0.5818507373789591,0.9347979852982362,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,19,0.5620002233467224,0.47909991170584737,0.6445479132262832,0.9360276638359142,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,20,0.4750243676872287,0.37272281205927255,0.5727524025541539,0.9372694013700616,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,21,0.5403063136823959,0.476399161818825,0.6249547064621639,0.9374372208329772,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,22,0.5476504280524666,0.4770020690392251,0.6280179578661391,0.9390795838219186,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,23,0.6237395896867889,0.5015812266772685,0.734236477304746,0.9406168288938319,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,24,0.49120112984943626,0.39659385040226935,0.5816153007085157,0.9415630099433144,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,25,0.569151280302656,0.48219390049991906,0.6751485195781519,0.9430795947642231,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,26,0.6313744365023076,0.49056662040210386,0.7172061720998005,0.9442255767704676,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,27,0.5640595997500306,0.4777897615945669,0.6356478483568222,0.9446684048971585,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,28,0.5086127409739202,0.4709105573904637,0.5569988578452962,0.9458311616993564,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,29,0.5336078401672962,0.4508438236830081,0.6363413184297926,0.9462972536804586,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,30,0.5986153815307287,0.4674339026868573,0.7181724173439956,0.9471667115583149,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,31,0.5103297359348903,0.42291331792385634,0.5760692685627813,0.9483724094895832,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,32,0.5328460343574198,0.4669556265330449,0.5986537270814579,0.9486120510644216,0.9615384615384616
gap2.0_faint_lean,rep,2.0,faint,lean,1,0.500706357322588,0.49809497852117673,0.5033773690805866,0.10000000000000002,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,2,0.40050848300387926,0.2920958968045864,0.4836044405889232,0.2561824199719177,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,3,0.2890316575672766,-0.01863080476067767,0.48500760938217136,0.3483291412387347,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,4,0.49236434771268933,0.44496033385727124,0.5399755303010632,0.415189255719649,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,5,0.4692313351878001,0.4041047965593747,0.5386389380829407,0.4811532689711152,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,6,0.38815851624966075,0.23278888184934507,0.5188646783211254,0.5369863912636914,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,7,0.3815720729012421,0.27269926077883616,0.48333158360515405,0.5717805888590287,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,8,0.45006052990878337,0.39076405861839825,0.5007042516711304,0.6004090044446749,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,9,0.4755530038298864,0.43123982101905245,0.5181096292953576,0.6275131046290483,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,10,0.4914406971084614,0.4141020375803127,0.5595550786851319,0.6479961637514361,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,11,0.45465659045370915,0.3749471445030977,0.515519001092545,0.6578430683033762,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,12,0.43615260097060754,0.3658466790271244,0.49384125393069345,0.670414824896609,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,13,0.38915423568196805,0.29955488052589335,0.4935453037264935,0.6785286425063164,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,14,0.5162806700209132,0.4542818523735365,0.5710875842726406,0.6843886703863626,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,15,0.43996005824893,0.38350523798912056,0.4817903831322386,0.6891214988284556,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,16,0.3804425182765098,0.24634770491427063,0.4892764008063861,0.6951803460552843,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,17,0.4982137222638859,0.4839668599389611,0.5118270408551008,0.7006751245912504,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,18,0.46180282603159317,0.3738537763183128,0.524192664408097,0.70752578265779,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,19,0.47777347746461685,0.43572562255805347,0.5228694427136816,0.7111582595509723,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,20,0.45729543305950315,0.36372228983259974,0.5325264391279771,0.7149188826358625,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,21,0.5173483177216582,0.4475695990609084,0.6091026276327624,0.7152017127795021,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,22,0.4280471213483603,0.31478645300508096,0.5394724170140355,0.7201453623146964,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,23,0.5163372337795511,0.43927245590034003,0.6052099394315679,0.7250047747187868,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,24,0.4946438238355248,0.45682462267708146,0.5310894121564568,0.7278375494939505,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,25,0.5313316246290072,0.4487592284881376,0.6319903614578029,0.7329200429218161,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,26,0.5108832235839383,0.45014926866083455,0.5573465513625091,0.7368602553728714,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,27,0.4343683611832092,0.35101835727631686,0.5021120613089736,0.738391629167158,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,28,0.4498117100366352,0.40686884902500864,0.5014768227995603,0.7424680904807331,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,29,0.44906610632158517,0.3558293900949264,0.5548574198194809,0.743910609585148,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,30,0.5237581607957168,0.45946246937636526,0.5914749055885606,0.7471401556531986,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,31,0.5098480126098104,0.4836849125079195,0.5326593710705327,0.7516064189381517,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,32,0.4285688980247347,0.35078852366828206,0.475457152785505,0.7524827398469413,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,1,0.4366435502391026,0.3429916483925699,0.5026677917449639,0.10000000000000002,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,2,0.3173006051790613,0.19768237223135376,0.39920248781690476,0.2561824199719177,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,3,0.16738529010176223,-0.28000676088204285,0.41255245384821987,0.3483291412387347,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,4,0.415848435065658,0.3609264059994264,0.478229110607022,0.415189255719649,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,5,0.3538232298051454,0.2065402638270279,0.47945812226781975,0.4811532689711152,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,6,0.2750994541121641,0.13029646586908833,0.418543925969183,0.5369863912636914,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,7,0.2643278967365239,0.1525569723411073,0.4128850308074919,0.5717805888590287,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,8,0.3196626739628192,0.2646570895773448,0.37174914953409766,0.6004090044446749,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,9,0.37749763116808355,0.31118912052709996,0.4545814500547958,0.6275131046290483,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,10,0.3188532516144865,0.22319285142609188,0.4216774911806882,0.6479961637514361,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,11,0.31706347761852993,0.21132115884912775,0.4031229059774315,0.6578430683033762,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,12,0.27158740145945803,0.17237023903595833,0.3734458106569614,0.670414824896609,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,13,0.42090565642894967,0.3114289739085897,0.5042240937507856,0.6785286425063164,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,14,0.4382330790511117,0.3602757200859126,0.5098900496660064,0.6843886703863626,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,15,0.3316688206266958,0.2474948423753417,0.410759209755998,0.6891214988284556,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,16,0.3334732007265753,0.18144284421966644,0.43764193799326895,0.6951803460552843,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,17,0.34249782882334057,0.25450042556908514,0.4243106459292648,0.7006751245912504,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,18,0.2936213677352076,0.20165474140030995,0.38710634966074325,0.70752578265779,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,19,0.3265100670140679,0.23856036230599134,0.39982145250358553,0.7111582595509723,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,20,0.28385437585767065,0.16491728172796682,0.40783133599113747,0.7149188826358625,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,21,0.34145646939526275,0.25966470236649675,0.41847993432820857,0.7152017127795021,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,22,0.3202043352862831,0.24596302080814267,0.411803168622174,0.7201453623146964,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,23,0.4020541328108371,0.3022737790450195,0.4976328039320055,0.7250047747187868,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,24,0.3025469963062428,0.2100235441947822,0.38694662106311,0.7278375494939505,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,25,0.39093676720849135,0.32342283662867743,0.45557365835061636,0.7329200429218161,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,26,0.4110135984203197,0.30468278230813944,0.4895045539657748,0.7368602553728714,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,27,0.3108382833073872,0.22757657433069425,0.39774174247934424,0.738391629167158,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,28,0.2686892620593378,0.18788913957860845,0.3709692910383686,0.7424680904807331,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,29,0.325976859777983,0.23354910084414307,0.4343991359418417,0.743910609585148,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,30,0.4140624550561593,0.34127242108218697,0.4711087140244639,0.7471401556531986,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,31,0.42683274226261175,0.3623736171806505,0.4801718361615511,0.7516064189381517,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,32,0.3497655116251602,0.28523085326633957,0.40661010049193236,0.7524827398469413,0.7999999999999999
gap2.0_moderate_self_history,info,2.0,moderate,self_history,1,0.500706357322588,0.4978490347897266,0.5033708666629509,0.10000000000000002,0.7999999999999999
gap2.0_moderate_self_history,info,2.0,moderate,self_history,2,0.40854110237329183,0.28234766338718903,0.4980869313683328,0.2561824199719177,0.7999999999999999
