condition,kind,gap,rep_strength,info_level,round,lambda_hat,lambda_lo,lambda_hi,bayes_w,oracle
gap1.5_moderate_lean,main,1.5,moderate,lean,20,0.4906890219679233,0.4239041840823846,0.5605946716941698,0.5945044249715157,0.6923076923076923
gap1.5_moderate_lean,main,1.5,moderate,lean,21,0.45747146181029563,0.3882465528508142,0.5379031075473101,0.5945687773400071,0.6923076923076923
gap1.5_moderate_lean,main,1.5,moderate,lean,22,0.7388199614530835,0.41592858786379056,1.4468946560880958,0.5997585405765538,0.6923076923076923
gap1.5_moderate_lean,main,1.5,moderate,lean,23,0.5516528651644121,0.4992293487107376,0.6104942145762267,0.6050675138935597,0.6923076923076923
gap1.5_moderate_lean,main,1.5,moderate,lean,24,0.5200013021608743,0.4310339562119497,0.5982255400520312,0.6080048389515569,0.6923076923076923
gap1.5_moderate_lean,main,1.5,moderate,lean,25,0.5053334857624797,0.4482045069510755,0.5695640670273253,0.6137527785804846,0.6923076923076923
gap1.5_moderate_lean,main,1.5,moderate,lean,26,0.4873222660443245,0.4393594609665788,0.528220796575975,0.6182943574396728,0.6923076923076923
gap1.5_moderate_lean,main,1.5,moderate,lean,27,0.6024458420207315,0.5322651214287066,0.662439408890561,0.6200350470700956,0.6923076923076923
gap1.5_moderate_lean,main,1.5,moderate,lean,28,0.5322169111418928,0.4566010461469391,0.6132707966594368,0.6247825452743314,0.6923076923076923
gap1.5_moderate_lean,main,1.5,moderate,lean,29,0.5691010015686273,0.520943009430746,0.6061388933736996,0.626263660252908,0.6923076923076923
gap1.5_moderate_lean,main,1.5,moderate,lean,30,0.47771888544328817,0.3866358548312969,0.56253972094038,0.6301331131545573,0.6923076923076923
gap1.5_moderate_lean,main,1.5,moderate,lean,31,0.5511020129185233,0.4901912242288549,0.6024610700785825,0.6355108485142626,0.6923076923076923
gap1.5_moderate_lean,main,1.5,moderate,lean,32,0.5584464504601051,0.4961654045091056,0.6228068160459268,0.6365040743786209,0.6923076923076923
gap2.0_moderate_lean,main,2.0,moderate,lean,1,0.3864336736505557,0.3216669932964862,0.45465471572494265,0.10000000000000002,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,2,0.5902259912410542,0.431712993196831,0.7441099046709886,0.2561824199719177,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,3,0.42814558763837585,0.35342605063841803,0.5000990772167926,0.3483291412387347,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,4,0.5929534524826273,0.5200936946288581,0.6573040545387916,0.415189255719649,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,5,0.6169733497299388,0.5206355840791579,0.7040339515968836,0.4811532689711152,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,6,0.6902236626004046,0.5821761393452062,0.7715403694311311,0.5369863912636914,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,7,0.5730706241341799,0.412758411401968,0.7065905776331116,0.5717805888590287,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,8,0.622929944041088,0.47979087736842335,0.7385590654514232,0.6004090044446749,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,9,0.6454143488869518,0.5872922786428328,0.7061632832466963,0.6275131046290483,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,10,0.6470205335832372,0.5782588643169321,0.7047577303442928,0.6479961637514361,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,11,0.622422169420388,0.5446968911482012,0.6901419914342972,0.6578430683033762,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,12,0.5633231638194982,0.49168036258588055,0.6356942379227525,0.670414824896609,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,13,0.5058044908181352,0.3344609269281181,0.7001086408794338,0.6785286425063164,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,14,0.5192862174029027,0.42895793798929843,0.6156391197159137,0.6843886703863626,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,15,0.5751218795264251,0.5221928630045511,0.6213164673062773,0.6891214988284556,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,16,0.49806152371777546,0.4542334444040748,0.570013327290289,0.6951803460552843,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,17,0.5154159464484607,0.4613752978763335,0.5907693917870039,0.7006751245912504,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,18,0.6085021891668891,0.5569930467744226,0.6456526771344852,0.70752578265779,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,19,0.555121139358187,0.48333158607535665,0.6292006707961278,0.7111582595509723,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,20,0.5698159916520206,0.5193199848644415,0.617759905654732,0.7149188826358625,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,21,0.6295916104952208,0.5951843893313654,0.6686489349530372,0.7152017127795021,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,22,0.6158405613262152,0.5587269261527679,0.6516880022769923,0.7201453623146964,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,23,0.5564161604803729,0.5042199464036664,0.6207211704975135,0.7250047747187868,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,24,0.9083465042067912,0.4824171303474677,1.945530781149315,0.7278375494939505,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,25,0.5414497275139585,0.4654367370828442,0.6405906108773375,0.7329200429218161,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,26,0.5760984359879119,0.5187158549001496,0.6266290371044553,0.7368602553728714,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,27,0.6394498790749423,0.5769390534655998,0.6991798433548476,0.738391629167158,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,28,0.6379070016732247,0.5752749789142576,0.6858502900636936,0.7424680904807331,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,29,0.5983589953613698,0.559144828488276,0.6294291050822778,0.743910609585148,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,30,0.5475354283174377,0.44806673215810994,0.6387428320461235,0.7471401556531986,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,31,0.6112910013077673,0.5633651641253166,0.6541405096549658,0.7516064189381517,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,32,0.6063803109263146,0.5609211757259923,0.6575584511152228,0.7524827398469413,0.7999999999999999
gap3.0_moderate_lean,main,3.0,moderate,lean,1,0.4068557185155633,0.33956744674479744,0.4744141757161557,0.10000000000000002,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,2,0.6715051457050635,0.5096849730732594,0.7761544170330296,0.3489178846653272,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,3,0.591459408827675,0.48371341317973454,0.7086114618221611,0.47794381379057144,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,4,0.638838938962878,0.5824966213769149,0.7071577056666455,0.5642310292050156,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,5,0.6341918937179225,0.5419395130904324,0.7301821305344538,0.6433711932976365,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,6,0.7499168586908311,0.6538169015268085,0.8119715822960433,0.7013236323922933,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,7,0.6915087270405978,0.5943379471634124,0.7451830251885351,0.732272294785828,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,8,0.6658489228269796,0.5525462562469002,0.7869743461313854,0.7569510739415479,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,9,0.6159939130349047,0.4972070670103021,0.7303146462155831,0.7790979958735422,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,10,0.7226345558067494,0.6781221264777755,0.759288613069736,0.7958783346164191,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,11,0.6444610991448384,0.5810690575490574,0.6974433962418161,0.8039353658572809,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,12,0.6360843882884797,0.5305746303462017,0.7299859126570122,0.8130901953240809,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,13,0.7241336377997627,0.6504912056508593,0.7777114771165102,0.8191406959494788,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,14,0.5521382182715703,0.48655328842037987,0.6303152338817182,0.8232984992315497,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,15,0.62335119621598,0.5853368625682206,0.687292293409475,0.826924364348707,0.9
