lmbda,sigma_p,sigma_s,tau,w,lam_star,lam_paired,lam_paired_lo,lam_paired_hi,lam_reg,lam_reg_lo,lam_reg_hi,dlam,dlam_lo,dlam_hi,beta_p,beta_s,reg_R2,corr_ps,degenerate
0.8,1.0,0.5,0.0,0.0,0.8,0.6021256931608133,0.4505347445417267,0.7557695896844672,0.5085387378284867,0.4530662460927046,0.5843386213945339,-0.19787430683918672,-0.34946525545827334,-0.044230410315532855,0.14013671875,0.21207682291666666,0.5877348783571168,0.5292714781296862,False
0.8,1.0,0.5,1.5,0.0,0.28571428571428575,0.4541730670762929,0.2946440353861645,0.5991237804693363,0.5334910079929159,0.40060366531365615,0.6569553049682773,0.16845878136200715,0.008929749671878762,0.31340949475505053,0.17350260416666666,0.14436848958333334,0.6263051096638892,0.5101767306429826,False
0.2,1.0,2.0,0.0,0.0,0.2,0.5529873528129089,0.4099547146401985,0.6853225212227899,0.5070375874335962,0.37604413925722524,0.6261141017181336,0.3529873528129089,0.20995471464019846,0.48532252122278985,0.16682942708333334,0.20638020833333334,0.6174694750625105,0.5052474776118977,False
0.2,1.0,2.0,1.5,0.0,0.13793103448275865,0.4299711815561959,0.2793412788839639,0.5631090726182372,0.5589760140855987,0.34673395698180537,0.7695346647556623,0.2920401470734373,0.14141024440120523,0.42517803813547844,0.16097005208333334,0.12141927083333333,0.6030943871849035,0.49932022259109377,False
