condition,kind,gap,rep_strength,info_level,round,lambda_hat,lambda_lo,lambda_hi,bayes_w,oracle
gap2.0_moderate_lean,main,2.0,moderate,lean,10,0.3993222918669895,0.33878844841761524,0.4511970615644248,0.6356728228110262,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,11,0.4506821474519062,0.38490929328306106,0.5028257262104154,0.6480373831307762,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,12,0.44508870818458707,0.3764357777326614,0.5003511995969997,0.65848942920378,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,13,0.47078177123548437,0.3860566040593536,0.5172557408285033,0.6685936251949471,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,14,0.5039756041098782,0.47404382190174343,0.5312556475771637,0.6816406925572515,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,15,0.47747704665983615,0.4329236891853656,0.5231373349903423,0.6875483373562977,0.7999999999999999
gap2.0_moderate_lean,main,2.0,moderate,lean,16,0.45447524433149233,0.40045548415180965,0.5017555325673916,0.6965826087816402,0.7999999999999999
gap3.0_moderate_lean,main,3.0,moderate,lean,1,0.452346620156926,0.40244210275648945,0.49394385463546764,0.10000000000000002,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,2,0.5106134736057191,0.4569624105449094,0.5725834638500525,0.359929133067031,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,3,0.4190581074284214,0.34639891681248125,0.48430516138981394,0.5045672164124644,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,4,0.37666466292539696,0.22493369896822168,0.5012453866260412,0.6164774267800078,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,5,0.4357976095194032,0.3690569280944737,0.4876058408664238,0.6829756597844625,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,6,0.4401189671952595,0.33549153899235207,0.5133398569701987,0.7072697814471784,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,7,0.46651983007246356,0.4485930398744205,0.48819936956151166,0.7314198438625421,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,8,0.40157841801217975,0.29576766669219334,0.4916204444784872,0.7582544658191073,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,9,0.4733716440606916,0.4240174189787338,0.5323512891735493,0.7705447756400219,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,10,0.43448144708475045,0.38794257728451664,0.475449615036093,0.7872298798978214,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,11,0.4591975777055349,0.40593521557498413,0.5017379276045396,0.7969904838434154,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,12,0.4572532188300081,0.41527639528266036,0.48894550089922917,0.8047861845838176,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,13,0.480641384784806,0.44005084359979285,0.5111786603129337,0.8125034609183637,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,14,0.49083342343058073,0.4673976243402895,0.5147917701170122,0.8220831609077528,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,15,0.42822324272050966,0.3584165516008694,0.49244403883052434,0.8263845207985726,0.9
gap3.0_moderate_lean,main,3.0,moderate,lean,16,0.43647889147511104,0.391688196125769,0.47623526388042614,0.8326652784424127,0.9
gap5.0_moderate_lean,main,5.0,moderate,lean,1,0.4250810294215264,0.35009137263793516,0.4877598058821434,0.10000000000000002,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,2,0.5186906978421636,0.4499643709044602,0.5884341851153608,0.540690652248166,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,3,0.4028805520985431,0.3209433190202389,0.4788418457571994,0.7067545640472707,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,4,0.45232003289314,0.3608621587915054,0.5201240800367777,0.8005054545452512,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,5,0.43332663535882904,0.39066588953612275,0.47104343702994556,0.8473112367641831,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,6,0.4483417384582842,0.375733382842622,0.5026093731764635,0.863136297064867,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,7,0.4826840637965778,0.45164415766752414,0.511564327584583,0.8777840766359473,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,8,0.4283870714669579,0.34997763686810257,0.4916318595133507,0.8930445154383543,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,9,0.4494955093693807,0.3766637905200117,0.510984068455547,0.8997928118827583,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,10,0.5043477673252232,0.42666882910028825,0.5691796938503753,0.9084795313429961,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,11,0.4537289675528149,0.36197356874850445,0.5409873150142445,0.9135623233984361,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,12,0.4982971839418554,0.43051089204015935,0.5545516216041955,0.9174551790526267,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,13,0.5412694609440656,0.48599156042192376,0.592616696169687,0.9213769513127202,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,14,0.48631652824271665,0.44219803305615324,0.5326827787404496,0.9261105086400706,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,15,0.46044692941780746,0.40687080019844957,0.5197866676847875,0.928202756740483,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,16,0.46792255858183124,0.3988014227730852,0.5269877574673453,0.9311759152909247,0.9615384615384616
gap2.0_faint_lean,rep,2.0,faint,lean,1,0.4498433932211213,0.4093749985697396,0.4857212437669417,0.10000000000000002,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,2,0.5062281978593843,0.45454144335299057,0.5601826071477486,0.2601908726648657,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,3,0.39181218150717406,0.2897898873509044,0.46350179648948586,0.36220952347453406,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,4,0.4071100618739966,0.2718594740494503,0.5092872406728514,0.45618104795116904,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,5,0.4162015142150957,0.3483255969568064,0.4722669416789527,0.5191454403110911,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,6,0.42201370988807146,0.3048436864965254,0.5011243265510561,0.5432067209212883,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,7,0.4794844905328823,0.4411987356649517,0.5181803244551213,0.5691088183521491,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,8,0.34926822607651836,0.18675404001357185,0.46804482375524853,0.5999292165168384,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,9,0.46476459799950137,0.39188748260944617,0.5465994809856942,0.6143994477334934,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,10,0.4087991396228116,0.3259607133201674,0.47633233647975676,0.6356728228110262,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,11,0.4784252144791815,0.4079646798697009,0.5259007318096305,0.6480373831307762,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,12,0.45522364260146797,0.38708996530393486,0.5075607188885292,0.65848942920378,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,13,0.4811388322815417,0.3982431908209703,0.5274404530524001,0.6685936251949471,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,14,0.48366921225288295,0.4303837315667776,0.5253101358302601,0.6816406925572515,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,15,0.4748288001054042,0.42595095918968146,0.5168828435691779,0.6875483373562977,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,16,0.4618164187987373,0.42671268469160545,0.49668934324205904,0.6965826087816402,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,1,0.4472538844197974,0.4133090507226939,0.47567409141896655,0.10000000000000002,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,2,0.4168318174408037,0.3595533537709963,0.4687538593817256,0.2601908726648657,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,3,0.2664556920813904,0.14192383223077923,0.38034997898343575,0.36220952347453406,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,4,0.31646537383461537,0.1870268723251464,0.41968494479723023,0.45618104795116904,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,5,0.3327079149463205,0.2670118250559701,0.3928864063012405,0.5191454403110911,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,6,0.3917639858334525,0.26806378507694983,0.4732596362884793,0.5432067209212883,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,7,0.34528216755041397,0.2627033872690204,0.43814079992346766,0.5691088183521491,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,8,0.23358461666020494,0.09648485743674383,0.35981163835009783,0.5999292165168384,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,9,0.3552128584694815,0.2544545689415549,0.4583202353160134,0.6143994477334934,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,10,0.32622394578404534,0.24048032900930547,0.4076869482059241,0.6356728228110262,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,11,0.26219197171178976,0.15155718156844797,0.3729927655420065,0.6480373831307762,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,12,0.3403560679146085,0.2762379216825076,0.38646642979348633,0.65848942920378,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,13,0.37173113361443433,0.29569395930514525,0.427558387124711,0.6685936251949471,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,14,0.43109054756890747,0.38121942356102445,0.4757555289637011,0.6816406925572515,0.7999999999999999
